"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Antigua and Barbuda","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2018","1000","EC dollar","2008","1511800000",""
"Antigua and Barbuda","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2018","1000","EC dollar","2008","676900000",""
"Antigua and Barbuda","2.4","Industries","Transportation and storage","H","2018","1000","EC dollar","2008","355100000",""
"Antigua and Barbuda","2.4","Industries","Accommodation and food service activities","I","2018","1000","EC dollar","2008","479800000",""
"Antigua and Barbuda","2.4","Industries","Information and communication","J","2018","1000","EC dollar","2008","124300000",""
"Antigua and Barbuda","2.4","Industries","Financial and insurance activities","K","2018","1000","EC dollar","2008","261000000",""
"Antigua and Barbuda","2.4","Industries","Real estate activities","L","2018","1000","EC dollar","2008","228600000",""
"Antigua and Barbuda","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2018","1000","EC dollar","2008","94700000",""
"Antigua and Barbuda","2.4","Industries","Professional, scientific and technical activities","M","2018","1000","EC dollar","2008","48900000",""
"Antigua and Barbuda","2.4","Industries","Administrative and support service activities","N","2018","1000","EC dollar","2008","45800000",""
"Antigua and Barbuda","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2018","1000","EC dollar","2008","750010000",""
"Antigua and Barbuda","2.4","Industries","Public administration and defence; compulsory social security","O","2018","1000","EC dollar","2008","339410000",""
"Antigua and Barbuda","2.4","Industries","Education","P","2018","1000","EC dollar","2008","196100000",""
"Antigua and Barbuda","2.4","Industries","Human health and social work activities","Q","2018","1000","EC dollar","2008","214500000",""
"Antigua and Barbuda","2.4","Industries","Other service activities","R+S+T","2018","1000","EC dollar","2008","75700000",""
"Antigua and Barbuda","2.4","Industries","Arts, entertainment and recreation","R","2018","1000","EC dollar","2008","38800000",""
"Antigua and Barbuda","2.4","Industries","Other service activities","S","2018","1000","EC dollar","2008","24600000",""
"Antigua and Barbuda","2.4","Industries","Private households with employed persons","T","2018","1000","EC dollar","2008","12300000",""
"Antigua and Barbuda","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2018","1000","EC dollar","2008","4046000000",""
"Antigua and Barbuda","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2018","1000","EC dollar","2008","440400000",""
"Antigua and Barbuda","2.4","Industries","Plus: Taxes on products","D.21","2018","1000","EC dollar","2008","466400000",""
"Antigua and Barbuda","2.4","Industries","Less: Subsidies on products","D.31","2018","1000","EC dollar","2008","26000000",""
"Antigua and Barbuda","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2018","1000","EC dollar","2008","4486000000",""
"Antigua and Barbuda","2.4","Industries","Agriculture, forestry and fishing","A","2019","1000","EC dollar","2008","76800000",""
"Antigua and Barbuda","2.4","Industries","Crop and animal production, hunting and related service activities","01","2019","1000","EC dollar","2008","25700000",""
"Antigua and Barbuda","2.4","Industries","Forestry and logging","02","2019","1000","EC dollar","2008","9000000",""
"Antigua and Barbuda","2.4","Industries","Fishing and aquaculture","03","2019","1000","EC dollar","2008","42100000",""
"Antigua and Barbuda","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2019","1000","EC dollar","2008","344100000",""
"Antigua and Barbuda","2.4","Industries","Mining and quarrying","B","2019","1000","EC dollar","2008","39600000",""
"Antigua and Barbuda","2.4","Industries","Manufacturing","C","2019","1000","EC dollar","2008","140400000",""
"Antigua and Barbuda","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2019","1000","EC dollar","2008","155000000",""
"Antigua and Barbuda","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2019","1000","EC dollar","2008","9100000",""
"Antigua and Barbuda","2.4","Industries","Construction","F","2019","1000","EC dollar","2008","638500000",""
"Antigua and Barbuda","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2019","1000","EC dollar","2008","1632400000",""
"Antigua and Barbuda","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2019","1000","EC dollar","2008","711700000",""
"Antigua and Barbuda","2.4","Industries","Transportation and storage","H","2019","1000","EC dollar","2008","425200000",""
"Antigua and Barbuda","2.4","Industries","Accommodation and food service activities","I","2019","1000","EC dollar","2008","495500000",""
"Antigua and Barbuda","2.4","Industries","Information and communication","J","2019","1000","EC dollar","2008","94700000",""
"Antigua and Barbuda","2.4","Industries","Financial and insurance activities","K","2019","1000","EC dollar","2008","268000000",""
"Antigua and Barbuda","2.4","Industries","Real estate activities","L","2019","1000","EC dollar","2008","245700000",""
"Antigua and Barbuda","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2019","1000","EC dollar","2008","93900000",""
"Antigua and Barbuda","2.4","Industries","Professional, scientific and technical activities","M","2019","1000","EC dollar","2008","48100000",""
"Antigua and Barbuda","2.4","Industries","Administrative and support service activities","N","2019","1000","EC dollar","2008","45800000",""
"Antigua and Barbuda","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2019","1000","EC dollar","2008","772170000",""
"Antigua and Barbuda","2.4","Industries","Public administration and defence; compulsory social security","O","2019","1000","EC dollar","2008","358670000",""
"Antigua and Barbuda","2.4","Industries","Education","P","2019","1000","EC dollar","2008","190800000",""
"Antigua and Barbuda","2.4","Industries","Human health and social work activities","Q","2019","1000","EC dollar","2008","222700000",""
"Antigua and Barbuda","2.4","Industries","Other service activities","R+S+T","2019","1000","EC dollar","2008","80100000",""
"Antigua and Barbuda","2.4","Industries","Arts, entertainment and recreation","R","2019","1000","EC dollar","2008","38800000",""
"Antigua and Barbuda","2.4","Industries","Other service activities","S","2019","1000","EC dollar","2008","28900000",""
"Antigua and Barbuda","2.4","Industries","Private households with employed persons","T","2019","1000","EC dollar","2008","12400000",""
"Antigua and Barbuda","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2019","1000","EC dollar","2008","4246000000",""
"Antigua and Barbuda","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2019","1000","EC dollar","2008","412200000",""
"Antigua and Barbuda","2.4","Industries","Plus: Taxes on products","D.21","2019","1000","EC dollar","2008","438200000",""
"Antigua and Barbuda","2.4","Industries","Less: Subsidies on products","D.31","2019","1000","EC dollar","2008","26000000",""
"Antigua and Barbuda","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2019","1000","EC dollar","2008","4658000000",""
"Antigua and Barbuda","2.4","Industries","Agriculture, forestry and fishing","A","2020","1000","EC dollar","2008","86900000",""
"Antigua and Barbuda","2.4","Industries","Crop and animal production, hunting and related service activities","01","2020","1000","EC dollar","2008","26200000",""
"Antigua and Barbuda","2.4","Industries","Forestry and logging","02","2020","1000","EC dollar","2008","9630000",""
"Antigua and Barbuda","2.4","Industries","Fishing and aquaculture","03","2020","1000","EC dollar","2008","51000000",""
"Antigua and Barbuda","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2020","1000","EC dollar","2008","306500000",""
"Antigua and Barbuda","2.4","Industries","Mining and quarrying","B","2020","1000","EC dollar","2008","39800000",""
"Antigua and Barbuda","2.4","Industries","Manufacturing","C","2020","1000","EC dollar","2008","111000000",""
"Antigua and Barbuda","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2020","1000","EC dollar","2008","145000000",""
"Antigua and Barbuda","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2020","1000","EC dollar","2008","10700000",""
"Antigua and Barbuda","2.4","Industries","Construction","F","2020","1000","EC dollar","2008","498500000",""
"Antigua and Barbuda","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2020","1000","EC dollar","2008","1121600000",""
"Antigua and Barbuda","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2020","1000","EC dollar","2008","587300000",""
"Antigua and Barbuda","2.4","Industries","Transportation and storage","H","2020","1000","EC dollar","2008","247700000",""
"Antigua and Barbuda","2.4","Industries","Accommodation and food service activities","I","2020","1000","EC dollar","2008","286600000",""
"Antigua and Barbuda","2.4","Industries","Information and communication","J","2020","1000","EC dollar","2008","78600000",""
"Antigua and Barbuda","2.4","Industries","Financial and insurance activities","K","2020","1000","EC dollar","2008","274400000",""
"Antigua and Barbuda","2.4","Industries","Real estate activities","L","2020","1000","EC dollar","2008","222200000",""
"Antigua and Barbuda","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2020","1000","EC dollar","2008","82800000",""
"Antigua and Barbuda","2.4","Industries","Professional, scientific and technical activities","M","2020","1000","EC dollar","2008","43800000",""
"Antigua and Barbuda","2.4","Industries","Administrative and support service activities","N","2020","1000","EC dollar","2008","39000000",""
"Antigua and Barbuda","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2020","1000","EC dollar","2008","747000000",""
"Antigua and Barbuda","2.4","Industries","Public administration and defence; compulsory social security","O","2020","1000","EC dollar","2008","346600000",""
"Antigua and Barbuda","2.4","Industries","Education","P","2020","1000","EC dollar","2008","180200000",""
"Antigua and Barbuda","2.4","Industries","Human health and social work activities","Q","2020","1000","EC dollar","2008","220200000",""
"Antigua and Barbuda","2.4","Industries","Other service activities","R+S+T","2020","1000","EC dollar","2008","56400000",""
"Antigua and Barbuda","2.4","Industries","Arts, entertainment and recreation","R","2020","1000","EC dollar","2008","20000000",""
"Antigua and Barbuda","2.4","Industries","Other service activities","S","2020","1000","EC dollar","2008","24000000",""
"Antigua and Barbuda","2.4","Industries","Private households with employed persons","T","2020","1000","EC dollar","2008","12400000",""
"Antigua and Barbuda","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2020","1000","EC dollar","2008","3475000000",""
